id,threads,time,n,O3,OpenMP,source
gemmovpm68bvjhni5dsf,29,0.000194,100,1,0,gemm
gemmovpm68bvjhni5dsf,29,0.000149,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.00015,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.000161,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.0002,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.000152,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.000161,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.000195,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.000164,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.000159,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.000147,100,1,0,gemm
gemmovpm68bvjhni5dsf,31,0.000166,100,1,0,gemm
gemm.openmp26uevofkly79058p,1,0.000184,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,1,0.00015,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,1,0.000162,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,1,0.000197,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,1,0.000151,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,1,0.000168,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,1,0.000194,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,1,0.00019,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,1,0.000191,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,1,0.000195,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,0.000101,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,0.000108,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,0.000109,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,0.000117,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,0.000129,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,0.000112,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,0.000116,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,0.0001,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,9.7e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,3,0.000112,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,6.8e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,7.6e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,7.6e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,6.7e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,7.5e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,7.7e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,7.7e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,5.6e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,7.6e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,5,7.4e-05,100,1,1,gemm.openmp
