id,threads,stall_cyc,vec_ops,cyc,source,n
gemm.openmp38y2dj74sk8jwm8f,7,32336186,154366472,185612636,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,7,32344097,154366472,185795383,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,7,32654196,154366472,186592875,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,7,32443076,154366472,185999040,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,7,32320156,154366472,185788505,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29722300,134414344,163724652,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,30590925,134414344,164602697,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29388064,134414344,164026176,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29297451,134414344,164193657,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,30094088,134414344,164301722,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29197363,134414344,165254884,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29861457,134414344,165333445,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29254657,134414344,164268478,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29151130,134414344,163828380,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29619273,134414344,163636249,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,30200693,134414344,163813402,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,30408213,134414344,165015779,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,28960699,134414344,164083143,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,30145014,134414344,165142745,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29764671,134414344,164619587,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29096534,134414344,164002978,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29500591,134414344,164182266,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29777350,134414344,164570862,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,29532426,134414344,164565725,gemm.openmp.c,1024
gemm.openmp38y2dj74sk8jwm8f,8,30266607,134414344,164735567,gemm.openmp.c,1024
gemm.openmpdzh12qu2wcoks1fg,1,24207228,134610952,173409724,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,24066966,134610952,161832086,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,24837774,134610952,162494776,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,23034382,134610952,162093575,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,22732727,134610952,162047568,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,22986250,134610952,162094308,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,22842125,134610952,162207897,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,23379026,134610952,162017411,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,22348474,134610952,162890685,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,28852344,134610952,164622505,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,23153983,134610952,162247684,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,22868320,134610952,161257177,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,22687462,134610952,162346280,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,22807329,134610952,162147913,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,23465002,134610952,162614511,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,22807283,134610952,162078865,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,23573044,134610952,161936328,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,21946661,134610952,161886888,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,23058987,134610952,162187111,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,1,23088312,134610952,162072583,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11879913,67305480,81073333,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,13575355,67305480,81734027,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,13672351,67305480,81582383,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11126553,67305480,80883588,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,12682197,67305480,81996300,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,12560702,67305480,81588380,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11146672,67305480,81477243,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11286290,67305480,80891167,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,12425898,67305480,81267751,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11190085,67305480,80886135,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,13073972,67305480,81389674,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11492042,67305480,81011056,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11109291,67305480,81393369,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,14160803,67305480,80871907,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11080489,67305480,81391664,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11269603,67305480,80852204,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,13181353,67305480,81297861,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11041304,67305480,80768802,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,10997443,67305480,81204002,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,2,11164309,67305480,80787267,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7624819,44957960,55523866,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7707271,44957960,55566154,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7793862,44957960,55773795,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,9598396,44957960,56798879,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,9276160,44957960,56145046,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,9593232,44957960,55873274,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,9532515,44957960,55994603,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,9587565,44957960,55855804,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7428194,44957960,55873623,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7640541,44957960,55301036,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7756377,44957960,55314068,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,8083454,44957960,55862516,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7610378,44957960,55765828,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,8065536,44957960,55941185,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7998501,44957960,55600820,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7676216,44957960,55797658,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7538167,44957960,55811788,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7824734,44957960,55881542,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7599205,44957960,55923338,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,3,7835551,44957960,56060634,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,6709325,33652744,42353939,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,6224419,33652744,42061304,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,7601607,33652744,41709488,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,6607280,33652744,41609225,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,7733311,33652744,42312026,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,8126775,33652744,42355224,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,6517841,33652744,41610531,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,7053343,33652744,41905875,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,6861128,33652744,41758540,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,8161042,33652744,42307056,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,7478816,33652744,41557480,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,7322845,33652744,41848455,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,6650445,33652744,41883594,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,8236366,33652744,41739615,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,6813225,33652744,41714349,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,6829312,33652744,42237548,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,6941762,33652744,41717803,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,8108792,33652744,41802733,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,7804090,33652744,42010776,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,4,8127738,33652744,42249528,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,5775149,27079944,34173543,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6966215,27079944,34267871,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,5584906,27079944,33577329,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6869426,27079944,33815643,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,5467706,27079944,33954505,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,5608236,27079944,34203934,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,5480576,27079944,33718712,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6929493,27079944,34450334,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6768115,27079944,34329528,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6758131,27079944,33499489,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6177647,27079944,33785839,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6154318,27079944,34206087,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6418664,27079944,33849499,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6780041,27079944,33948837,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6748844,27079944,34222221,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,5984655,27079944,33812100,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,5673129,27079944,33675073,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6139682,27079944,33489797,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,6808587,27079944,34389443,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,5,5850877,27079944,33839403,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5755400,22610440,27972442,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5305999,22610440,28291809,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,4692684,22610440,27878273,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5218977,22610440,27866211,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5263170,22610440,28231142,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5134396,22610440,27808288,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5265369,22610440,28008109,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,4676887,22610440,27896106,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5263126,22610440,28278453,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,4730006,22610440,27966421,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,4744121,22610440,27979308,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5307292,22610440,28526651,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5183001,22610440,28555412,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5238178,22610440,28232432,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,4654911,22610440,27890128,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,4652716,22610440,27831095,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5514696,22610440,28448468,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,4704549,22610440,28076663,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,4617131,22610440,27978678,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,6,5231279,22610440,28209169,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4506272,19455496,24060382,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4613901,19455496,24357948,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4387246,19455496,24194172,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4614977,19455496,24384658,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4147449,19455496,24163703,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4128661,19455496,24152492,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4147316,19455496,24158929,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4105845,19455496,24151089,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,3990932,19455496,24002728,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4363231,19455496,24135151,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,3991894,19455496,24358986,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4077832,19455496,24099199,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4602707,19455496,24190348,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4165698,19455496,24151120,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4145917,19455496,24182137,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4838726,19455496,24078718,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4046296,19455496,24000545,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4244747,19455496,24033713,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4147079,19455496,24163555,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,7,4091805,19455496,24108776,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3787040,16826376,21419098,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3766687,16826376,21203495,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3654119,16826376,21071622,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3743961,16826376,20993285,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3713771,16826376,21094428,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3648948,16826376,21322002,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3720071,16826376,21059126,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3708706,16826376,21006709,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3751327,16826376,21024302,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3631601,16826376,21126994,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3855359,16826376,21011202,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3780656,16826376,21140196,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3696595,16826376,21016324,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3726222,16826376,21551423,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3985896,16826376,21094467,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3666158,16826376,21421663,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3820241,16826376,21063607,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3696450,16826376,20986213,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3677754,16826376,21010178,gemm.openmp.c,512
gemm.openmpdzh12qu2wcoks1fg,8,3764063,16826376,21586651,gemm.openmp.c,512
gemm.openmpzwch6vmj04e5s9cp,1,66584,2121736,2419088,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,74132,2121736,2413479,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,16157,2121736,2390436,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,47234,2121736,2410597,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,45251,2121736,2407925,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,42348,2121736,2401927,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,21808,2121736,2391602,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,26942,2121736,2391128,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,13088,2121736,2388770,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,34420,2121736,2398015,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,47680,2121736,2493909,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,50620,2121736,2410395,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,12847,2121736,2392157,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,123759,2121736,2422062,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,21367,2121736,2393291,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,17138,2121736,2388219,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,47775,2121736,2409397,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,46345,2121736,2407153,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,33584,2121736,2398904,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,1,35346,2121736,2398684,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,24826,1060872,1218213,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,14893,1060872,1210567,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,7983,1060872,1214749,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,51492,1060872,1218956,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,32619,1060872,1219927,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,12683,1060872,1251413,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,12325,1060872,1248999,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,36761,1060872,1219087,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,14083,1060872,1210216,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,19392,1060872,1218905,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,28209,1060872,1211390,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,12928,1060872,1209014,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,25582,1060872,1214765,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,22880,1060872,1205873,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,45617,1060872,1220168,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,12767,1060872,1208902,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,27654,1060872,1214536,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,20565,1060872,1219904,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,32829,1060872,1219338,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,2,42365,1060872,1255870,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,20191,712776,856676,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,13856,712776,850282,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,20857,712776,823632,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,31401,712776,838282,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,9590,712776,824365,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,9559,712776,825237,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,6731,712776,846603,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,17878,712776,823776,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,14427,712776,827575,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,10118,712776,827064,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,12273,712776,821660,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,12170,712776,828879,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,10230,712776,818253,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,22566,712776,844724,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,24848,712776,813652,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,40466,712776,824601,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,16580,712776,850500,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,9243,712776,824608,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,9517,712776,824368,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,3,20029,712776,834326,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,11460,530440,642433,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,8578,530440,615818,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,10022,530440,625506,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,18602,530440,624742,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,12413,530440,643328,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,7235,530440,639501,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,9315,530440,629399,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,23029,530440,641152,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,9288,530440,623392,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,18528,530440,625315,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,16835,530440,630118,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,23087,530440,627563,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,19203,530440,623762,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,13536,530440,625270,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,21515,530440,626297,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,18590,530440,627503,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,12692,530440,637066,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,10804,530440,607300,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,20843,530440,627858,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,4,9895,530440,639618,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,13196,430984,513160,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,14387,430984,512723,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,20228,430984,515535,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,15224,430984,521509,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,19688,430984,523115,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,18193,430984,536698,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,10773,430984,509181,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,7987,430984,510831,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,14042,430984,511676,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,60836,430984,530836,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,24232,430984,502136,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,9585,430984,512226,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,20404,430984,514952,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,14076,430984,514726,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,16868,430984,513565,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,23991,430984,519043,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,21566,430984,531502,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,22350,430984,513764,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,8231,430984,522976,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,5,14360,430984,512617,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,12532,364680,436666,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,13733,364680,435988,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,9516,364680,433882,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,7803,364680,467827,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,15305,364680,434736,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,15884,364680,427391,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,15234,364680,436838,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,9727,364680,436892,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,10419,364680,437723,gemm.openmp.c,128
gemm.openmpzwch6vmj04e5s9cp,6,9843,364680,433923,gemm.openmp.c,128
